Main Image,Image Count,ASIN,Page Score,Title,Brand,Est. Monthly Revenue,Trailing 12 Months,Main Category,Main Category Rank,Primary Subcategory,Primary Subcategory Rank,1 Month Growth,12 Month Growth,Opportunity Score,Est. New Seller Share,Price,Package Quantity,FBA Sellers,All Sellers,Est. Monthly Units Sold,Amazon In-Stock Rate,Rating,Ratings Count,Parent ASIN,Launch Date,UPC,Manufacturer,Part Number,Model
31-9keSVAgL.jpg,9,B071NFVVNG,9.9,"SAMSUNG Genuine Filter for Refrigerator Water and Ice, Carbon Block Filtration, Reduces 99% of Harmful Contaminants for Clean, Clear Drinking Water, 6-Month Life, HAF-QIN/EXP, 1 Pack",SAMSUNG,2228266.96,21674509.64,Tools & Home Improvement,10,In-Refrigerator Water Filters,3,0.286,0.421,5.6,11566,38.53,1,4,10,57832,1,4.7,37221,B0DP4KNGWM,2017-04-25 00:00:00,887276193212,Samsung,HAF-QIN/EXP,HAF-QIN/EXP
81VOeoVrGaL.jpg,7,B0CM5C15ZD,9.9,"Cottonelle Ultra Comfort Toilet Paper with Cushiony CleaningRipples Texture, Strong Bath Tissue, 24 Family Mega Rolls (24 Family Mega Rolls = 108 Regular Rolls) (4 Packs of 6), 296 Sheets per Roll",Cottonelle,2226540.59,28787046.87,Health & Household,55,Toilet Paper,9,0.013,0.904,6.5,40350,27.59,24,1,6,80701,1,4.8,91931,B0D94PH2F2,2024-01-22 00:00:00,,Kimberly-Clark Corp.,55430,10036000554301
51bcwM0qLaL.jpg,7,B0DCD9LGHY,7.6,Xbox Series X – 1TB Digital Edition,Xbox,2220546.65,14592222.75,Video Games,140,Xbox Consoles,1,-0.344,,6.6,5065,438.41,1,2,47,5065,0.839,4.7,29538,B0CNHQ37CZ,2024-08-19 00:00:00,196388363803,Microsoft,EP2-00692,MSEP200692
71QGbNAzLhL.jpg,10,B07BVYZL88,9.4,"LUMIFY Redness Reliever Eye Drops, For Whiter & Brighter Looking Eyes, 0.25 Fl Oz (7.5 mL)",LUMIFY,2216528.49,26812498.87,Health & Household,181,Vision Products,4,0.012,0.024,5.6,33876,21.81,1,2,3,101629,1,4.7,63653,B0F5JJYQS4,2018-03-29 00:00:00,310119537251,Bausch + Lomb,,
51ddClLXHhL.jpg,14,B074HLRXMP,9.4,"LG LT1000P - 6 Month / 200 Gallon Capacity Replacement Refrigerator Water Filter (NSF42, NSF53, and NSF401) ADQ74793501, ADQ75795105, AGF80300704, or AGF80300705 White",LG,2191013.25,23916953.09,Tools & Home Improvement,26,In-Refrigerator Water Filters,6,-0.063,0.097,5.3,47891,45.75,1,9,29,47891,0.971,4.6,24684,,2017-08-02 00:00:00,48231787963,Lg,AGF80300705,AGF80300705
61WkUwQ3UEL.jpg,5,B00GL2HMES,7.6,"Nutricost Creatine Monohydrate Micronized Powder 500G, 5000mg Per Serv (5g) - 100 Servings, 17.9 Oz",Nutricost,2179705.54,26428433.67,Health & Household,19,Creatine Nutritional Supplements,1,0.021,0.081,7.8,51481,21.17,1,3,6,102962,0.249,4.6,78230,B0BGZ435VQ,2014-10-09 00:00:00,810139571629,Nutricost,NTC-10258,NTC-10258
710tOwxuVvL.jpg,11,B07SZKCGFJ,9.1,"HP Original 910 Cyan, Magenta, Yellow / 910XL Black Ink Cartridges (4-Pack) | Works OfficeJet 8010, 8020 Series OfficeJet Pro 8020, 8030 Series | Eligible for Instant Ink | 3JB41AN",HP,2162269.78,13968483.97,Office Products,76,Inkjet Printer Ink Cartridges,11,0.074,3.001,9,8201,87.89,4,3,17,24602,0.02,4.6,6345,,2019-09-25 00:00:00,192545729611,HP,3JB41AN,3JB41AN
71j7xt3vCZL.jpg,11,B0765MNPBL,9.1,"Original HP 952 Cyan, Magenta, Yellow / 952XL Black Ink Cartridges (4-pack) | Works with HP OfficeJet 8702; HP OfficeJet Pro 7700, 8210, 8700 Series | Eligible for Instant Ink | N9K28AN",HP,2151396.9,21215004.98,Office Products,231,Inkjet Printer Ink Cartridges,33,0.124,0.249,9,7977,134.85,4,2,19,15954,0,4.7,2185,,2018-05-24 00:00:00,889894824653,HP,N9K28AN#140,N9K28AN#140
31A2zVsBYEL.jpg,10,B01728NLRG,9.9,"Coway Airmega AP-1512HH(W) True HEPA Purifier with Air Quality Monitoring, Auto, Timer, Filter Indicator, and Eco Mode, 16.8 x 18.3 x 9.7, White",Coway,2134589.6,31113939.3,Home & Kitchen,903,HEPA Filter Air Purifiers,4,-0.473,0.108,6.5,12220,174.68,1,1,2,12220,1,4.7,15451,,2015-10-23 00:00:00,826439142278,Coway,AP-1512HH White,AP-1512HH
81GjLmcRCYL.jpg,9,B0CTKR5278,9.9,"Brawny Tear-A-Square Paper Towels, 12 Family Rolls = 30 Regular Rolls, 2X More Durable*, 3 Sheet Sizes, Strong and absorbent extra-large roll",Brawny,2109302.4,16614313.21,Health & Household,135,Paper Towels,7,0.137,,6.2,80385,26.24,1,1,5,80385,1,4.8,3378,,2024-04-03 00:00:00,42000445627,Georgia-Pacific,44561,44561
41yZ1wWZLOL.jpg,10,B006P536E6,9.3,"Life Extension Neuro-Mag Magnesium L-Threonate, Magnesium L-threonate, Memory Health, Quick Thinking, Cognitive Health Support, Vegetarian, Non-GMO, 90 Vegetarian Capsules",Life Extension,2106367.76,22911124.93,Health & Household,135,Magnesium Mineral Supplements,3,0.011,0.176,6.5,35153,29.96,1,2,5,70306,1,4.5,21798,B0CW3HKJCP,2017-07-26 00:00:00,,Life Extension,1603,1603
61WoQMri81L.jpg,7,B09GM8JZM9,9,"HelloBaby No WiFi Baby Monitor 5"" Screen 30-Hour Battery Pan-Tilt-Zoom Video Upgrade with Camera and Audio, Night Vision, VOX, 2-Way Talk, 8 Lullabies and 1000ft Range",HelloBaby,2083013.6,25912396.45,Baby Products,64,Video Baby Monitors,1,0.011,2.02,7.4,24460,85.16,2,1,2,24460,0,4.4,12866,B0DNQZV5XT,2021-07-05 00:00:00,190282011327,HelloBaby,FETEGT59,HB6550
515FE+S4yLL.jpg,7,B0CZPLV566,9.9,"Beats Solo 4 - Wireless Bluetooth On-Ear Headphones, Apple & Android Compatible, Up to 50 Hours of Battery Life - Matte Black",Beats,2077537.56,15096366.11,Electronics,205,On-Ear Headphones,7,-0.007,,4,12949,160.44,1,2,6,12949,1,4.6,10270,B0DHDNXM2B,2024-04-30 00:00:00,195949121708,Apple,MUW23LL/A,MUW23LL/A
711TibIXALL.jpg,5,B002DYIZEO,8.2,"Optimum Nutrition Micronized Creatine Monohydrate Powder, Unflavored, 120 Servings, 600 Grams (Packaging May Vary)",Optimum Nutrition,2051903.98,20368984.85,Health & Household,45,Creatine Nutritional Supplements,2,0.014,0.234,6.2,39781,25.79,1,1,8,79562,1,4.6,42934,,2024-01-31 00:00:00,748927023855,Optimum Nutrition,1031825,1031825
815-M4vy8JL.jpg,16,B0DS6S98ZF,9.3,"ASUS TUF Gaming GeForce RTX ™ 5070 12GB GDDR7 OC Edition Gaming Graphics Card (PCIe® 5.0, HDMI®/DP 2.1, 3.125-slot, Military-Grade Components, Protective PCB Coating, axial-tech Fans)",ASUS,2034232.51,3391.58,Electronics,,Computer Graphics Cards,2,,,6.9,1374,739.99,1,4,32,2749,0.454,4.6,650,B0F3P83VYN,2025-02-28 00:00:00,197105870352,ASUS,TUF-RTX5070-O12G-GAMING,TUF-RTX5070-O12G-GAMING
51x78epntaL.jpg,9,B01N9SPQHQ,9.5,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Daily Moisturizer Face Cream with Ceramide and Niacinamide for All Skin Types, Oil Free, Fragrance Free",La Roche-Posay,2017594.98,22695246.79,Beauty & Personal Care,9,Face Moisturizers,1,0.048,0.333,4,92254,21.87,1,1,2,92254,1,4.6,65604,B0D63G45RW,2017-01-01 00:00:00,,La Roche-Posay,3337875545792,V04378
81Yr0hVX-LL.jpg,8,B0BY3FDX3K,8.9,"Nello Supercalm Powdered Drink Mix, Raspberry Lemonade, L Theanine, Ksm-66 Ashwagandha, Magnesium Glycinate, Vitamin D 3, Supplements for Relaxation & Focus, No Sugar, Non GMO, On The Go, 20 Ct",Nello,2017115.45,15715968.32,Health & Household,56,Herbal & Nutritional Sleep Supplements,1,0.088,7.331,9,25246,39.95,1,1,2,50491,0,4.2,4361,B0DYVDJP11,2023-04-01 00:00:00,860009845503,Nello,Supercalm 20 Serving Packets,
71LmoZyMr4L.jpg,8,B00X7R1FZ2,9.8,"Shark NV752 Rotator Powered Lift-Away TruePet Upright Vacuum with HEPA Filter, Large Dust Cup Capacity, LED Headlights, Upholstery Tool, Perfect Pet Power Brush & Crevice Tool, Bordeaux",Shark,2009200.44,16296275.36,Home & Kitchen,952,Upright Vacuum Cleaners,4,0.283,0.143,6.5,7621,263.64,1,1,6,7621,1,4.4,17618,B0D561R12L,2015-05-06 00:00:00,622356539821,SharkNinja,NV752,NV752
71gv46SSzvL.jpg,8,B09MKPDJRT,9.4,"Dreo Tower Fan for Bedroom, 25ft/s Velocity 28dB Quiet Floor Fan, 90° Oscillating Fans for Indoors with 4 Speeds, 4 Modes, 8H Timer, Bladeless Standing Fan, Black, Nomad One (DR-HTF007)",Dreo,1997332.56,27053758.45,Home & Kitchen,94,Household Tower Fans,1,1.199,-0.029,5.6,15476,64.53,1,1,2,30952,1,4.6,34350,B0C5LRMRGT,2022-02-28 00:00:00,850037335930,Dreo,DR-HTF007,DR-HTF007
81UDZUcVrdL.jpg,8,B0124QB2EU,8.4,"Dolphin Premier Robotic Pool Cleaner (2025 Model) with Multimedia, Oversized Leaf Bag, Standard & Ultrafine Filters, Weekly Timer, Waterline Cleaning & More — for In-ground Swimming Pools up to 50ft",Dolphin,1987979,4097138.51,"Patio, Lawn & Garden",7578,Robotic Pool Cleaners,18,1.898,,8.2,710,1399,1,1,4,1421,0,4,190,,2014-10-10 00:00:00,55989025834,Maytronics,,
71p9JkXlJvL.jpg,8,B072YVWBXH,9,"Aquasonic Black Series Ultra Whitening Toothbrush – ADA Accepted Electric Toothbrush- 8 Brush Heads & Travel Case – 40,000 VPM Electric Motor & Wireless Charging - 4 Modes w Smart Timer",Aquasonic,1971068.4,28281809.83,Health & Household,311,Ultrasonic Toothbrushes,1,-0.037,0.532,8.1,50932,38.7,1,2,3,50932,0.352,4.6,120201,,2017-06-20 00:00:00,810016710127,Pure Daily Care,SCTB,SCTB
51s67rP6S7L.jpg,5,B0BC32N79Z,8,"TNS This 8x12 Ft Outdoor Embroidered American Flag is The Most Durable, Luxury Embroidered Star with Brightly Colored Brass Grommets(8×12 FT)…",TNS,1965354.3,1604150.08,"Patio, Lawn & Garden",135,,,,,8.9,24570,79.99,1,0,2,24570,0,4.6,24747,,2022-10-15 00:00:00,,TNS,121212,121212
61JLxy3HXiL.jpg,10,B0CFM82NS2,9,"HP OfficeJet Pro 9125e All-in-One Printer, Color, Printer-for-Small Medium Business, Print, Copy, scan, fax,Touchscreen; Smart Advance Scan, 3 months of Instant Ink included",HP,1941247.5,21822825.05,Office Products,462,Inkjet Computer Printers,6,-0.027,1.045,6.6,8850,219.35,1,3,33,8850,0.98,3.8,8517,B0CYT4667Q,2024-01-12 00:00:00,196337284807,HP,403X0A#B1H,403X0A#B1H
71NKTyOc-BL.jpg,6,B08PH5Q51P,8.5,"ScanSnap iX1600 Wireless or USB High-Speed Cloud Enabled Document, Photo & Receipt Scanner with Large Touchscreen and Auto Document Feeder for Mac or PC, 17 watts, Black",ScanSnap,1940345.19,17996827.16,Office Products,852,Document Scanners,1,-0.094,0.22,6.5,2434,398.51,1,1,3,4869,1,4.5,4488,B0DT2CSLMX,2021-01-19 00:00:00,97564309731,PFU Limited,PA03770-B635,PA03770-B635
71z+NoZEzEL.jpg,7,B0D9MBGF35,8.5,"Tuttio Soleil01 Electric-Dirt-Bike for Teens Adults, 14""/12"" Fat Tire 2000W Electric-Motorcycle with 48V 21AH Battery Ebike 37MPH Hydraulic Brakes Mountain Off-Road EBike Fit Age 13+",Tuttio,1912949.65,3583501.5,Sports & Outdoors,4639,Cycling Equipment,670,1.553,,9,1405,1361.53,1,0,2,1405,0,4.3,177,,2024-07-17 00:00:00,,YONGKANG KUGOOO TECHNOLOGY CO..LTD,TT-01,soleil01
81sZsv0qLIL.jpg,6,B07TT8B1JJ,8.5,LMNT Zero Sugar Electrolytes - Citrus Salt | Drink Mix | 30-Count,Drink LMNT,1904768.06,23863674.23,Health & Household,9,Sports Nutrition Electrolyte Replacement Drinks,1,0.061,0.627,9.1,8469,44.98,30,7,12,42347,0,4.5,38382,B0CK17FNHV,2019-07-01 00:00:00,850009273031,LMNT ELEMENTAL LABS,627009,627009
71HqecwSyLL.jpg,7,B07TNJRN9N,9,"BioEmblem Triple Magnesium Complex | 300mg of Magnesium Glycinate, Malate, & Citrate for Muscles, Nerves, & Energy | High Absorption | Vegan, Non-GMO | 90 Capsules",BioEmblem,1897822.53,23148679.92,Health & Household,134,Magnesium Mineral Supplements,4,0.053,0.034,8.7,71969,26.37,1,2,3,71969,0,4.6,25139,,2019-06-26 00:00:00,642872581685,BioEmblem,B19040009-01,B19040009-01-2004
61qoPnpHctL.jpg,7,B0CNPYK5YB,8.9,"AIPER Scuba S1 Cordless Robotic Cleaner, Smart Navigation for Inground Pools up to 1,600 Sq.ft, Wall and Waterline Cleaning Vacuum",AIPER,1895950.8,18418303.51,"Patio, Lawn & Garden",1619,Robotic Pool Cleaners,3,0.994,0.753,6.5,1077,586.8,1,2,2,3231,0.119,4.1,1386,B0F47ZCDYC,2023-11-20 00:00:00,,AIPER US,x5,Scuba S1
61BpfLjTLdL.jpg,9,B0BVXQQNBB,8.6,"Miss Mouth's Messy Eater Stain Treater Spray - 16oz Stain Remover - Newborn & Baby Essentials - No Dry Cleaning Food, Grease, Coffee Off Laundry, Underwear, Fabric",Miss Mouth's,1883282.03,12338797.58,Health & Household,12,Laundry Stain Removers,1,0.102,2.299,9,31398,29.99,1,1,2,62797,0,4.3,70830,B0CL3RG1QF,2023-06-20 00:00:00,850006746194,,abs-86,
81KM6De23FL.jpg,5,B08ZJQ1XD4,8,LMNT Zero Sugar Electrolytes - Watermelon Salt | Drink Mix | 30-Count,Drink LMNT,1876703.4,19305129.36,Health & Household,9,Sports Nutrition Electrolyte Replacement Drinks,1,0.105,0.984,8.1,4184,44.85,30,9,13,41844,0,4.5,38382,B0CK17FNHV,2021-04-13 00:00:00,850009273369,LMNT ELEMENTAL LABS,LMNT-EHPWS30,LMNT-EHPWS30
413kP+TefdL.jpg,11,B0D9YZJ3V7,9.8,"SAMSUNG Galaxy Buds 3 Pro AI True Wireless Bluetooth Earbuds, Noise Cancelling, Sound Optimization, Redesigned Comfort Fit, Silver [US Version, Amazon Exclusive, 2Yr Warranty]",SAMSUNG,1876593.5,14197527.58,Electronics,201,Earbud & In-Ear Headphones,36,0.193,,5.7,4349,215.75,1,2,3,8698,1,4.2,1623,B0DDLYB3KX,2024-07-23 00:00:00,887276910802,SAMSUNG,SM-R630NZAEXAR,SM-R630NZAEXAR
51jCxzgxYwL.jpg,6,B01N5UPTZS,8.9,"Breville BOV900BSS Smart Oven Air Fryer Pro and Convection Oven, Brushed Stainless Steel",Breville,1858528.32,36860119.47,Kitchen & Dining,1366,Ovens & Toasters,17,-0.095,-0.237,4.9,2590,358.72,1,2,6,5181,0.999,4.5,11627,,2017-02-02 00:00:00,21614056948,Breville,BOV900BSS,BOV900BSSUSC
31+fg95OcqL.jpg,8,B0CCZ26B5V,9.9,"Bose QuietComfort Bluetooth Headphones, Wireless Headphones with Active Over Ear Noise Cancelling and Mic, Deep Bass, Up to 24 Hours of Playtime, Black",Bose,1858236.12,29245278.92,Electronics,846,Over-Ear Headphones,42,0.135,-0.211,4,1521,305.43,1,4,8,6084,0.991,4.6,10218,B0CZTW3GLB,2023-09-14 00:00:00,17817848961,Bose,884367-0100,884367-0100
71R4kjG6UeL.jpg,11,B08677DCKN,9,"Midea 8,000 BTU U Shaped Smart Inverter Window Air Conditioner, Cools up to 350 Sq. Ft., Ultra Quiet with Open Window Flexibility, Works with Alexa/Google Assistant, 35% Energy Savings, Remote Control",Midea,1834751.09,18974619.59,Home & Kitchen,1272,Window Air Conditioners,1,1.253,-0.345,5.3,2574,356.47,1,1,2,5147,0.969,4.4,22454,B0DD396VX6,2020-03-28 00:00:00,810004817777,Midea,MAW08V1QWT,MAW08V1QWT
71y57XPIiaL.jpg,13,B08412PTS8,9.1,"HP 67XL Black High-yield Ink Cartridge | Works with HP DeskJet 1255, 2700, 4100 Series, HP ENVY 6000, 6400 Series | Eligible for Instant Ink | One Size | 3YM57AN",HP,1821048.25,20198070.34,Office Products,2,Inkjet Printer Ink Cartridges,1,-0.129,0.051,5.9,20308,29.89,1,2,39,60925,1,4.6,192072,B0DVMCHQY5,2020-04-29 00:00:00,193015522404,HP,3YM57AN,3YM57AN#140
51M7I3+PLvL.jpg,8,B07DX89ZHN,9.1,"Sports Research Triple Strength Omega 3 Fish Oil - Burpless Fish Oil Supplement w/EPA & DHA Fatty Acids from Single-Source Wild Alaskan Pollock - 1250 mg, 90 ct",Sports Research,1816286.49,19066374.61,Health & Household,96,Fish Oil Nutritional Supplements,1,-0.145,0.306,8.7,71199,25.51,1,1,10,71199,0,4.7,48925,B0BH84PZXK,2018-07-16 00:00:00,23249011835,Sports Research,"FG155A, FG156A",FG155
71XERDQa1KL.jpg,14,B0DSJW8SFG,9.1,"Ninja Swirl by CREAMi Ice Cream and Soft Serve Maker, Sorbet, Milkshake, Frozen Yogurt, Low Calories Program & More, 13-in-1, Soft Serve Handle, (2) CREAMi Swirl 16oz Pints, For Kids & ALL ages, NC701",Ninja,1810353.6,1380081.56,Kitchen & Dining,1114,Ice Cream Machines,4,,,7,2598,348.48,1,2,10,5195,0.797,4.4,217,,2025-02-03 00:00:00,622356612517,Ninja,NC701,NC701
61Vrz4MFoYL.jpg,10,B0CJCG8QKB,8.8,"HP 936 Black, Cyan, Magenta, Yellow Ink Cartridges (4-pack) | Works with : OfficeJet 9122e; Pro: 9110b, 9125e, 9128e, 9130b, 9135e; OfficeJet Pro Wide Format 9730e | Eligible for Instant Ink | 6C3Z5LN",HP,1802550.52,8158612.04,Office Products,259,Inkjet Printer Ink Cartridges,35,-0.105,5.858,6.5,3667,122.89,1,3,23,14668,1,4.6,545,,2024-01-15 00:00:00,196548697588,hp,6C3Z5LN,6C3Z5LN
71QvIwb6ahL.jpg,6,B0D739PX62,8.5,"Electric Pressure Washer, 2.5 GPM Power Washer with 4 Quick Connect Nozzles, High Pressure Cleaning Machine with Foam Cannon for Cars/Fences/Driveways/Patios/Home Cleaning",LWQ,1793364.72,6592286.22,"Patio, Lawn & Garden",375,Pressure Washers,2,-0.56,,8.4,7312,122.64,1,3,7,14623,0,4.4,2551,,2024-06-14 00:00:00,,LWQ,S5-01,S5
71-Eh6P5WfL.jpg,11,B07N3FYTW5,9.2,"HP 910XL Black High-yield Ink Cartridge | Works with HP OfficeJet 8010, 8020 Series, HP OfficeJet Pro 8020, 8030 Series | Eligible for Instant Ink | 3YL65AN",HP,1789745.08,17601440.54,Office Products,22,Inkjet Printer Ink Cartridges,3,-0.056,0.012,6.5,7474,47.89,1,6,47,37372,1,4.6,23709,B0DPQHKY45,2019-04-01 00:00:00,192545378161,HP,3YL65AN#140,3YL65AN
61QKAlzPSfL.jpg,14,B0D932YWSZ,9.6,Microsoft Xbox Series S 512GB SSD Console - Includes Xbox Wireless Controller - Up to 120 frames per second - 10GB RAM 512GB SSD - Experience high dynamic range - Xbox Velocity Architecture,Xbox,1789224.84,,Video Games,,Xbox Consoles,,,,5.2,2092,285.09,1,2,59,6276,1,4.7,30842,B0DM22248Z,2024-09-01 00:00:00,196388421343,Microsoft,EP2-10050,EP2-10050
81YtTakkiyL.jpg,9,B0BTDQLMGV,9.6,"Quilted Northern Ultra Plush Toilet Paper, 32 Mega Rolls = 128 Regular Rolls, 3X Thicker*, 3 Ply Soft Toilet Tissue",Quilted Northern,1775231.64,21326274.28,Health & Household,193,Toilet Paper,12,0,-0.012,4,30440,29.16,32,1,20,60879,1,4.8,17816,B0CZTS83X5,2023-03-15 00:00:00,,Georgia-Pacific,87607/50,87607/50
81Fq-hM1ZAL.jpg,13,B0B89C8H4Q,9.8,"Shark Robot Vacuum & Mop Combo, Powerful Suction, Matrix Plus, 60-Day Debris Capacity, HEPA Bagless Self Empty Base, Sonic Mopping, Home Mapping for Pet Hair, Carpets & Hardfloor, Black/Gold, AV2610WA",Shark,1774640,31405823.95,Home & Kitchen,4882,Robotic Vacuums,5,1.061,0.572,6.6,3169,560,1,1,2,3169,1,4.1,9665,B0DJSVX876,2022-09-14 00:00:00,622356596664,SharkNinja,AV2610WA,AV2610WA
81jS7flQWlL.jpg,8,B0CM4NVYDR,9.9,"Cottonelle Ultra Clean Toilet Paper with Active CleaningRipples Texture, Strong Bath Tissue, 32 Family Mega Rolls = 176 Regular Rolls (8 Packs of 4)",Cottonelle,1773824.4,14997382.3,Health & Household,33,Toilet Paper,7,-0.176,3.461,6.5,25530,34.74,32,1,6,51060,1,4.7,105688,B0D94NWMJC,2024-01-22 00:00:00,,Kimberly-Clark Corp.,55484,10036000554844
51Y3+FPBwgL.jpg,10,B00PM8STLM,9.6,"InSinkErator Badger 5 Garbage Disposal with Power Cord, Standard Series 1/2 HP Continuous Feed Food Waste Disposer, Badger 5 W/C, No Size, Black/Gray",InSinkErator,1771396.06,9916401.85,Tools & Home Improvement,337,Garbage Disposals,1,0.148,3.533,4.3,5259,112.27,1,5,30,15778,1,4.7,15811,,2014-11-01 00:00:00,50375001737,InSinkErator,79883A-ISE,79883A-ISE
41QcFocgNIL.jpg,9,B07B4KQVK6,9,"Hero Cosmetics Mighty Patch™ Original Patch - Hydrocolloid Acne Pimple Patch for Covering Zits and Blemishes, Spot Stickers for Face and Skin (72 Count)",Mighty Patch,1762697.04,20139865.53,Beauty & Personal Care,1,Facial Treatments & Masks,1,0.001,0.22,8.2,40116,21.97,1,1,2,80232,0.044,4.6,172747,B0D1QWHJCP,2018-02-05 00:00:00,864475000411,Hero Cosmetics,MP002,
51VP1xhLGiL.jpg,8,B09K4C9WGF,8.9,"Dolphin Nautilus CC Plus Wi-Fi Automatic Robotic Pool Vacuum Cleaner, Always Cleaning, Never Charging, with Wall Climbing Scrubber Brush, Ideal for In-Ground Pools up to 50 FT in Length",Dolphin,1759838.4,19534745.78,"Patio, Lawn & Garden",1799,Robotic Pool Cleaners,3,1.818,0.144,9,1080,814.74,1,2,5,2160,0,4.2,17080,B0D8JPVFKN,2021-11-09 00:00:00,850015249969,Maytronics,99996406-PCI,99996406-PCI
61dd3mT2foL.jpg,18,B08XW7LT9P,9.4,"HP OfficeJet 8015e Wireless Color All-in-One Printer, 6 months of Instant Ink included",HP,1755600,18783857.85,Office Products,253,Inkjet Computer Printers,3,-0.395,0.256,5.9,14784,118.75,1,2,8,14784,1,3.9,9883,,2022-11-08 00:00:00,195161213618,HP,228F5A,8015e
819wSV5AEEL.jpg,21,B00WSWGVZQ,9.9,"O-Cedar EasyWring Microfiber Spin Mop, Bucket Floor Cleaning System, Red, Gray, Standard",O-Cedar,1754477.16,27460886.44,Health & Household,155,Household Mops & Bucket Sets,1,-0.264,-0.068,6.2,25107,34.94,1,1,35,50214,1,4.6,191873,B081BM9R2T,2015-04-28 00:00:00,,Freudenberg Household Products,153185,153185
61xAD0olFqL.jpg,10,B0CTW43KHQ,9.6,"HP Color Laserjet Pro MFP 3301fdw Wireless All-in-One Color Laser Printer, Office Printer, Scanner, Copier, Fax, ADF, Duplex, Best-for-Office (499Q5F)",HP,1751240.4,13952873.27,Office Products,1347,Laser Computer Printers,4,-0.016,,6.2,1885,464.52,1,2,21,3770,1,4.1,4786,B0DJCJJ34H,2024-03-29 00:00:00,196786388347,hp,499Q5F#BGJ,499Q5F#BGJ
71Pr1-qwwML.jpg,9,B084HQ4DYQ,9,LMNT Zero Sugar Electrolytes - Variety Pack | Drink Mix | 12-Count,Drink LMNT,1746903.82,27269612.59,Health & Household,9,Sports Nutrition Electrolyte Replacement Drinks,1,-0.028,-0.057,9.2,18204,23.99,1,3,7,72818,0,4.5,38382,B0CK17FNHV,2020-02-05 00:00:00,850009273130,LMNT ELEMENTAL LABS,1,1
71vqVAbWTaL.jpg,11,B0CCBYJQ7D,9.9,"Roku Smart TV – 55-Inch Select Series 4K HDR RokuTV with Roku Enhanced Voice Remote, Brilliant 4K Picture, Automatic Brightness, & Seamless Streaming – Live Local News, Sports, Family Entertainment",Roku,1742438.6,7156032.27,Electronics,1272,LED & LCD TVs,22,0.304,1.501,7,3048,285.88,1,1,6,6095,0.726,4.5,3307,B0D2RQ8Z62,2024-01-05 00:00:00,829610006512,Roku,55R4A5R,55R4A5R
71tZ8br3HVL.jpg,5,B096N8DN2H,8.8,"Epson EcoTank ET-2800 Wireless Color All-in-One Cartridge-Free Supertank Printer with Scan and Copy â€“ The Ideal Basic Home Printer - Black, Medium",Epson,1737780.66,16637520.77,Office Products,177,Ink Tank Printers,1,-0.138,-0.189,6.5,2194,197.97,1,3,36,8778,1,4.2,12295,B0D8GB9R53,2021-06-11 00:00:00,10343957886,Epson,C11CJ66201,ET-2800 Black
81EE91GYiXL.jpg,9,B003CT2YQY,9.9,"Metamucil 4 in 1 Daily Fiber Supplement Powder, Fiber Powder for Digestive Health and Regularity*, Sugar-Free, Orange, Naturally Sourced Psyllium Fiber, 180 teaspoons",Metamucil,1733033.04,17250084.42,Health & Household,269,Psyllium Nutritional Supplement,1,-0.096,0.184,6.5,26274,32.98,1,1,11,52548,1,4.7,31919,,2013-06-17 00:00:00,37000741367,Metamucil,037000741367-1a,37000741367
41RAgOg0QQL.jpg,8,B07H39S9JQ,9.5,"DEWALT 20V MAX Tire Inflator, Compact and Portable, Automatic Shut Off, LED Light, Bare Tool Only (DCC020IB)",DEWALT,1726655.12,19528202.59,Tools & Home Improvement,304,Portable Air Compressors,1,-0.243,0.533,4,4106,105.13,1,4,36,16424,1,4.6,15027,,2018-10-09 00:00:00,885911532143,DEWALT,DCC020IB,DCC020IB
71XnLIh6Q1L.jpg,11,B0B89P16MC,9.6,"Shark HD430 FlexStyle Air Styling & Drying System, Powerful Hair Dryer Brush & Multi-Styler with Auto-Wrap Curlers, Paddle Brush, Oval Brush, Concentrator Attachment, Stone",Shark,1726246.47,40822971.88,Beauty & Personal Care,1976,Hair Multi-Stylers,1,0.193,-0.227,5.5,3426,251.97,5,1,2,6851,0.906,4.2,6919,B0DCHMDM1W,2022-10-03 00:00:00,622356593199,SharkNinja,HD430,HD430
51qT9IwfhsL.jpg,18,B010OVZO64,9.9,"Pampers Baby Diapers - Swaddlers - Size 5, 132 Count, Ultra Absorbent Disposable Infant Diaper",Pampers,1705066.24,19972723.01,Baby Products,1,Disposable Diapers,1,-0.021,-0.038,5.6,15712,54.26,1,1,5,31424,0.997,4.8,133054,B0D6394QY2,2015-07-24 00:00:00,37000799825,Procter & Gamble,37000799825,37000799825
71iiww++UpL.jpg,8,B0CDNQ62ML,8.9,"MANSCAPED® The Lawn Mower® 5.0 Ultra Groin & Body Hair Trimmer – Dual-Head SkinSafe® Trimmer & Foil Blades, Waterproof Wet/Dry Groomer, USB-C Rechargeable with Travel Case, Men’s Ball Shaver, Black",MANSCAPED,1703335.48,26623983.53,Beauty & Personal Care,,Body Hair Groomers,1,-0.015,-0.04,8.1,16247,104.84,1,1,3,16247,0,4,4759,,2023-10-17 00:00:00,810040573521,MANSCAPED,30-00005,30-00005
